"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"X2FKZNQ9","webpage","","Ina Kopp (imwi@awmf.org); Sports medical check-up","Sportmedizinische Vorsorgeuntersuchung. S2k-LL (DGSP)","","","","","","","","2026-01-08 03:01:22","2026-01-08 03:01:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XKXHYL6T","webpage","2013","2020; HAS (FR)","Stratégie médicamenteuse du contrôle glycémique du diabète de type 2. Recommandation pour la pratique clinique","","","","","France","","2013","2026-01-08 03:01:22","2026-01-08 03:01:22","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7BEUUYQR","webpage","2019","Ina Kopp (imwi@awmf.org); Strategies for securing rational use of antibiotics in hospital settings; 30/04/2026; 2020; AWMF (DE)","Strategien zur Sicherung rationaler Antibiotika-Anwendung im Krankenhaus. S3-LL (DGI)","","","","","Germany","","2019","2026-01-08 03:01:23","2026-01-08 03:01:23","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6I3HQELV","webpage","","Ina Kopp (imwi@awmf.org); Ankle fracture; 2020; AWMF (DE)","Sprunggelenksfraktur. S3-LL (DGOU)","","","","","Germany","","","2026-01-08 03:01:24","2026-01-08 03:01:24","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NKHWMMHQ","webpage","2025","demande@inesss.qc.ca; Smoking cessation strategies - Duration of treatment and annual number of quit attempts; INESSS (CA)","Stratégies de cessation tabagique : Durée de traitement et nombre annuel de tentatives d’arrêt","","","","","Canada","","2025","2026-01-08 03:01:24","2026-01-08 03:01:24","","","","","","","","","","","","","","","French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SKM5484T","webpage","2011","Raija Sipilä (raija.sipila@duodecim.fi); STEMI; 2020; CC (FI)","ST-nousuinfarkti","","","","","Finland","","2011","2026-01-08 03:01:25","2026-01-08 03:01:25","","","","","","","","","","","","","","","Finnish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2A3JYG6R","webpage","2010","2020; JBI (AU)","Strategies for the management and prevention of hypothermia within the adult perioperative environment (Best Practice 14(13))","","","","","Australia","","2010","2026-01-08 03:01:26","2026-01-08 03:01:26","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2KDLR6KB","webpage","2019","Jolanda Wittenberg (j.wittenberg@nhg.org); Angina pectoris; 2020; NHG (NL)","Stabiele angina pectoris (M43)","","","","","Netherlands","","2019","2026-01-08 03:01:27","2026-01-08 03:01:27","","","","","","","","","","","","","","","Dutch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RV329B8J","webpage","2004","2020; JBI (AU)","Strategies to manage sleep in residents of aged care facilities (Best Practice 8(3))","","","","","Australia","","2004","2026-01-08 03:01:27","2026-01-08 03:01:27","","","","","","","","","","","","","","","English,Italian,Spanish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6LYPTHSW","webpage","2011","2020; NICE (UK)","Stable angina: management (CG126)","","","","","United Kingdom","","2011","2026-01-08 03:01:28","2026-01-08 03:01:28","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PT66SHXK","webpage","2011","2020; JBI (AU)","Strategies to promote intermittent self-catheterization in adults with neurogenic bladders (Best Practice 15(7))","","","","","Australia","","2011","2026-01-08 03:01:29","2026-01-08 03:01:29","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4QCU5SX8","webpage","2017","Cindy Walker-Dilks (pebconc@mcmaster.ca); 2020; McMaster University (CA)","Staging and Surgical Approaches in Gastric Cancer","","","","","Canada","","2017","2026-01-08 03:01:29","2026-01-08 03:01:29","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LJ9L7AJR","webpage","2009","2020; JBI (AU)","Strategies to reduce medication errors with reference to older adults (Best Practice 13(2))","","","","","Australia","","2009","2026-01-08 03:01:29","2026-01-08 03:01:29","","","","","","","","","","","","","","","English,Spanish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C66IGDDN","webpage","","Ina Kopp (imwi@awmf.org); Standardized Application of the Nasal and Conjunctival Provocation Test on Allergic Diseases of the Upper Airways; 2020; AWMF (DE)","Standardisierte Durchführung des nasalen und konjunktivalen Provokationstest bei allergischen Erkrankungen der oberen Atemwege. S2k-LL (DGAKI)","","","","","Germany","","","2026-01-08 03:01:30","2026-01-08 03:01:30","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJH2ZWB8","webpage","2005","2020; JBI (AU)","Strategies to reduce medication errors with reference to older adults (Best Practice 9(4))","","","","","Australia","","2005","2026-01-08 03:01:30","2026-01-08 03:01:30","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3Q9G63RL","webpage","","Ina Kopp (imwi@awmf.org); Inpatient interdisciplinary multimodal pain therapy (IMST) for children and adolescents; 2022; AWMF (DE)","Stationäre Interdisziplinäre Multimodale Schmerztherapie (IMST) bei Kindern und Jugendlichen. S2k-LL (Schmerzgesellschaft)","","","","","Germany","","","2026-01-08 03:01:31","2026-01-08 03:01:31","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HVX2V7KT","webpage","2010","2020; RNAO (CA)","Strategies to Support Self-Management in Chronic Conditions: Collaboration with Clients","","","","","","","2010","2026-01-08 03:01:31","2026-01-08 03:01:31","","","","","","","","","","","","","","","English,French","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7NMXQ5T8","webpage","","Ina Kopp (imwi@awmf.org); Status epilepticus in adulthood","Status epilepticus im Erwachsenenalter. S2k-LL (DGN)","","","","","","","","2026-01-08 03:01:31","2026-01-08 03:01:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8SNEIA6I","webpage","2019","2020; NICE (UK)","Stroke and transient ischaemic attack in over 16s: diagnosis and initial management (NG128)","","","","","United Kingdom","","2019","2026-01-08 03:01:32","2026-01-08 03:01:32","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M98X9GQS","webpage","2013","2020; NICE (UK)","Stroke rehabilitation in adults (CG162)","","","","","United Kingdom","","2013","2026-01-08 03:01:33","2026-01-08 03:01:33","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPHBMLM5","webpage","2009","David Gorria (info@physio-europe.org); Staying clean – supporting smoker & ex-smokers in giving up Attached the guideline; 2020; ERWCPT (BE)","Staying clean – supporting smoker & ex-smokers in giving up Attached the guideline","","","","","","","2009","2026-01-08 03:01:33","2026-01-08 03:01:33","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4DQE8WFI","webpage","","Ina Kopp (imwi@awmf.org); Support bandages for fractures and injuries; 2024; AWMF (DE)","Stützverbände bei Frakturen und Verletzungen. S2k-LL (DGOU)","","","","","Germany","","","2026-01-08 03:01:34","2026-01-08 03:01:34","","","","","","","","","","","","","","","German","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CKF6MBLQ","webpage","2013","NHMRC Staying Healthy Team (icg@nhmrc.gov.au); Currently under revision. 6th edition will be published in 2023.; 2020; NHMRC (AU)","Staying Healthy: Preventing infectious diseases in early childhood education and care services (5th Edition)","","","","","Australia","","2013","2026-01-08 03:01:34","2026-01-08 03:01:34","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDIKFIKW","webpage","","Ina Kopp (imwi@awmf.org); subacromial impingement","Subacromiales Impingement. S2e-LL (DGOOC)","","","","","","","","2026-01-08 03:01:34","2026-01-08 03:01:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FD9CILIU","webpage","2016","Cindy Walker-Dilks (pebconc@mcmaster.ca); 2020; McMaster University (CA)","Stem Cell Transplantation in the Treatment of Acute Lymphoblastic Leukemia: Recommendations","","","","","Canada","","2016","2026-01-08 03:01:35","2026-01-08 03:01:35","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LP48HP7W","webpage","2014","Marta Lopez de Argumedo (osteba5-san@euskadi.eus); Bioresorbable peripheral stents; 2020; OSTEBA (ES)","Stents periféricos biorreabsorbibles (Informe nº: Osteba E-14-16)","","","","","Spain","","2014","2026-01-08 03:01:36","2026-01-08 03:01:36","","","","","","","","","","","","","","","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DMM8D2M3","webpage","2022","2022; NICE (UK)","Subarachnoid haemorrhage caused by a ruptured aneurysm: diagnosis and management (NG228)","","","","","United Kingdom","","2022","2026-01-08 03:01:36","2026-01-08 03:01:36","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JMGP6SN8","webpage","2017","guidelines@asco.org; 2020; ASCO (US)","Stereotactic Body Radiotherapy for Early-Stage Non–Small-Cell Lung Cancer: American Society of Clinical Oncology Endorsement of the American Society for Radiation Oncology Evidence-Based Guideline","","","","","United States","","2017","2026-01-08 03:01:37","2026-01-08 03:01:37","","","","","","","","","","","","","","","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
